town_name,company_info,Basic Service.Subscribers,Basic Service.Programming (received off-air),Basic Service.Programming (via satellite),Basic Service.Miles of plant,Basic Service.State manager,Basic Service.Manager,Basic Service.Ownership,Basic Service.Fee,Basic Service.Current originations,Basic Service.Local advertising,Basic Service.City fee,Basic Service.Tv Market Ranking,Basic Service.Equipment,Basic Service.Addressable homes,Basic Service.Program Guide,Basic Service.Chief technician,Digital Basic Service.Subscribers,Digital Basic Service.Pay units,Digital Basic Service.Programming (received off-air),Digital Basic Service.Programming (via satellite),Digital Basic Service.Miles of plant,Digital Basic Service.State manager,Digital Basic Service.Manager,Digital Basic Service.Ownership,Digital Basic Service.Fee,Digital Basic Service.Current originations,Digital Basic Service.Local advertising,Digital Basic Service.City fee,Digital Basic Service.Tv Market Ranking,Digital Basic Service.Equipment,Digital Basic Service.Addressable homes,Digital Basic Service.Program Guide,Digital Basic Service.Chief technician,Expanded Basic Service.Subscribers,Expanded Basic Service.Pay units,Expanded Basic Service.Programming (received off-air),Expanded Basic Service.Programming (via satellite),Expanded Basic Service.Miles of plant,Expanded Basic Service.State manager,Expanded Basic Service.Manager,Expanded Basic Service.Ownership,Expanded Basic Service.Fee,Expanded Basic Service.Current originations,Expanded Basic Service.Local advertising,Expanded Basic Service.City fee,Expanded Basic Service.Tv Market Ranking,Expanded Basic Service.Equipment,Expanded Basic Service.Addressable homes,Expanded Basic Service.Program Guide,Expanded Basic Service.Chief technician,Pay Service 1.Subscribers,Pay Service 1.Pay units,Pay Service 1.Programming (received off-air),Pay Service 1.Programming (via satellite),Pay Service 1.Miles of plant,Pay Service 1.State manager,Pay Service 1.Manager,Pay Service 1.Ownership,Pay Service 1.Fee,Pay Service 1.Current originations,Pay Service 1.Local advertising,Pay Service 1.City fee,Pay Service 1.Tv Market Ranking,Pay Service 1.Equipment,Pay Service 1.Addressable homes,Pay Service 1.Program Guide,Pay Service 1.Chief technician,Pay-Per-View.Subscribers,Pay-Per-View.Pay units,Pay-Per-View.Programming (received off-air),Pay-Per-View.Programming (via satellite),Pay-Per-View.Miles of plant,Pay-Per-View.State manager,Pay-Per-View.Manager,Pay-Per-View.Ownership,Pay-Per-View.Fee,Pay-Per-View.Current originations,Pay-Per-View.Local advertising,Pay-Per-View.City fee,Pay-Per-View.Tv Market Ranking,Pay-Per-View.Equipment,Pay-Per-View.Addressable homes,Pay-Per-View.Program Guide,Pay-Per-View.Chief technician,Pay Service 2.Subscribers,Pay Service 2.Pay units,Pay Service 2.Programming (received off-air),Pay Service 2.Programming (via satellite),Pay Service 2.Miles of plant,Pay Service 2.State manager,Pay Service 2.Manager,Pay Service 2.Ownership,Pay Service 2.Fee,Pay Service 2.Current originations,Pay Service 2.Local advertising,Pay Service 2.City fee,Pay Service 2.Tv Market Ranking,Pay Service 2.Equipment,Pay Service 2.Addressable homes,Pay Service 2.Program Guide,Pay Service 2.Chief technician,Pay Service 3.Subscribers,Pay Service 3.Pay units,Pay Service 3.Programming (received off-air),Pay Service 3.Programming (via satellite),Pay Service 3.Miles of plant,Pay Service 3.State manager,Pay Service 3.Manager,Pay Service 3.Ownership,Pay Service 3.Fee,Pay Service 3.Current originations,Pay Service 3.Local advertising,Pay Service 3.City fee,Pay Service 3.Tv Market Ranking,Pay Service 3.Equipment,Pay Service 3.Addressable homes,Pay Service 3.Program Guide,Pay Service 3.Chief technician,Pay Service 4.Subscribers,Pay Service 4.Pay units,Pay Service 4.Programming (received off-air),Pay Service 4.Programming (via satellite),Pay Service 4.Miles of plant,Pay Service 4.State manager,Pay Service 4.Manager,Pay Service 4.Ownership,Pay Service 4.Fee,Pay Service 4.Current originations,Pay Service 4.Local advertising,Pay Service 4.City fee,Pay Service 4.Tv Market Ranking,Pay Service 4.Equipment,Pay Service 4.Addressable homes,Pay Service 4.Program Guide,Pay Service 4.Chief technician,Pay Service 5.Subscribers,Pay Service 5.Pay units,Pay Service 5.Programming (received off-air),Pay Service 5.Programming (via satellite),Pay Service 5.Miles of plant,Pay Service 5.State manager,Pay Service 5.Manager,Pay Service 5.Ownership,Pay Service 5.Fee,Pay Service 5.Current originations,Pay Service 5.Local advertising,Pay Service 5.City fee,Pay Service 5.Tv Market Ranking,Pay Service 5.Equipment,Pay Service 5.Addressable homes,Pay Service 5.Program Guide,Pay Service 5.Chief technician,Pay Service 6.Subscribers,Pay Service 6.Pay units,Pay Service 6.Programming (received off-air),Pay Service 6.Programming (via satellite),Pay Service 6.Miles of plant,Pay Service 6.State manager,Pay Service 6.Manager,Pay Service 6.Ownership,Pay Service 6.Fee,Pay Service 6.Current originations,Pay Service 6.Local advertising,Pay Service 6.City fee,Pay Service 6.Tv Market Ranking,Pay Service 6.Equipment,Pay Service 6.Addressable homes,Pay Service 6.Program Guide,Pay Service 6.Chief technician,Pay Service 7.Subscribers,Pay Service 7.Pay units,Pay Service 7.Programming (received off-air),Pay Service 7.Programming (via satellite),Pay Service 7.Miles of plant,Pay Service 7.State manager,Pay Service 7.Manager,Pay Service 7.Ownership,Pay Service 7.Fee,Pay Service 7.Current originations,Pay Service 7.Local advertising,Pay Service 7.City fee,Pay Service 7.Tv Market Ranking,Pay Service 7.Equipment,Pay Service 7.Addressable homes,Pay Service 7.Program Guide,Pay Service 7.Chief technician,Pay Service 8.Subscribers,Pay Service 8.Pay units,Pay Service 8.Programming (received off-air),Pay Service 8.Programming (via satellite),Pay Service 8.Miles of plant,Pay Service 8.State manager,Pay Service 8.Manager,Pay Service 8.Ownership,Pay Service 8.Fee,Pay Service 8.Current originations,Pay Service 8.Local advertising,Pay Service 8.City fee,Pay Service 8.Tv Market Ranking,Pay Service 8.Equipment,Pay Service 8.Addressable homes,Pay Service 8.Program Guide,Pay Service 8.Chief technician,Pay Service 9.Subscribers,Pay Service 9.Pay units,Pay Service 9.Programming (received off-air),Pay Service 9.Programming (via satellite),Pay Service 9.Miles of plant,Pay Service 9.State manager,Pay Service 9.Manager,Pay Service 9.Ownership,Pay Service 9.Fee,Pay Service 9.Current originations,Pay Service 9.Local advertising,Pay Service 9.City fee,Pay Service 9.Tv Market Ranking,Pay Service 9.Equipment,Pay Service 9.Addressable homes,Pay Service 9.Program Guide,Pay Service 9.Chief technician,Pay Service 10.Subscribers,Pay Service 10.Pay units,Pay Service 10.Programming (received off-air),Pay Service 10.Programming (via satellite),Pay Service 10.Miles of plant,Pay Service 10.State manager,Pay Service 10.Manager,Pay Service 10.Ownership,Pay Service 10.Fee,Pay Service 10.Current originations,Pay Service 10.Local advertising,Pay Service 10.City fee,Pay Service 10.Tv Market Ranking,Pay Service 10.Equipment,Pay Service 10.Addressable homes,Pay Service 10.Program Guide,Pay Service 10.Chief technician,Internet Service.Subscribers,Internet Service.Pay units,Internet Service.Programming (received off-air),Internet Service.Programming (via satellite),Internet Service.Miles of plant,Internet Service.State manager,Internet Service.Manager,Internet Service.Ownership,Internet Service.Fee,Internet Service.Current originations,Internet Service.Local advertising,Internet Service.City fee,Internet Service.Tv Market Ranking,Internet Service.Equipment,Internet Service.Addressable homes,Internet Service.Program Guide,Internet Service.Chief technician,
ANNISTON,Cable One. 620 Noble St.. Annlston. AL 36201-5622. Phone: 256-236-7034. Fax: 256-236-4475. Web Site: http://www.cableone.net. Counties: Calhoun & Talladega. Also serves Annlston Army Depot Calhoun County (unincorporated areas). Fort McClellan. Hobson City. Jacksonville. Munford. Ohatchee. Oxford. Talladega County (unincorporated areas). Weaver. ICA: AL0008. TV Market Ranking: Below 100. Franchise award date: N.A. Franchise expiration date: N.A. Began: May 1.1961. Channel capacity: 78 (not 2-way capable). Channels available but not in use: 6.,36000,WSB-TV (A) Atlanta: WBRC (F). WIAT (C). WVTM-TV (N) Birmingham: WPXH (X) Gadsden: WCIQ (P) Mount Cheaha State Paric,TBS Super-station.,,,,,$25.41 installation: $6.25 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,34500,,,A & E: BET: C-SPAN: CNBC: CNN: Country Music TV: Discovery Channel: Disney Channel: El Entertainment TV: ESPN: Fox Family Channel: Headline News: Learning Channel: Lifetime: MTV: National Network: Nickelodeon: Odyssey: QVC: The Weather Channel: Trinity Bcstg. Network: Turner Classic Movies: Turner Network TV: USA Cable: VH1.,,,,,$23.70 monthly.,,,,,,,,,,4.000,,Cinemax.,,,,,$14.77 Installation: $10.95 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,10.500,,HBO. D-14 TV & Cable Factbook No. 69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APPLETON,Ton-ence Cablevision USA Inc.. Box 1167. RIdgeland. MS 39158. Phones: 601-981-6900; 800-977-8849. County: Escambia. ICA: AL0166. TV Market Ranking: Outside TV Markets. Franchise award date: N.A. Franchise expiration date: N.A. Began: N.A. Channel capacity: N.A. Channels available but not In use: N.A.,342,WDIQ (P) Dozier WALA-TV (F). WEAR-TV (A). WJTC (U). WKRG-TV (C). WPMI (N) Moblle-Pensacola,WGN-TV (I) Chicago: TBS Superstatlon: Turner Classic Movies.,,,,Tonence Cable Inc. (MSO).,N.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARDMORE,Medlacom. 123 Ware Dr.. Huntsville. AL 35811. Phones: 205-852-6490; 800-824-8625. Fax: 205-851-7708. Counties: Limestone & Madison. AL; Giles & Lincoln. TN. Also serves Athens. Capshaw. Harvest. Limestone County. AL; Ardmore. Elkton. Giles County. Lincoln County. Parte City. Prospect. TN. ICA: AL0095. TV Market Ranking: 96 (Ardmore. Athens. Capshaw. Elkton. portions of Giles County. Harvest. Limestone County. portions of Lincoln County. Paric City. Prospect); Outside TV Markets (portions of Giles County. portions of Lincoln County). Franchise award date: Novembers. 1980. Franchise expiration date: N.A. Began: August 15.1982. Channel capacity: 45 (operating 2-way). Channels available but not in use: 3.,7342,WAAY-TV (A). WAFF (N). WHIQ (P). WHMT-TV (C). WZDX (F) Huntsville-Decatur: WSMV (N) Nashville,WGN-TV (I) Chicago: A & E: American Movie Classics: BET: C-SPAN: CNBC: CNN: Country Music TV: Discovery Channel: ESPN: Fox Family Channel: Fox Sports Net South: Goodllfe TV Network: Headline News: Learning Channel: Lifetime: MTV: National Network: Nick at NIte: Nickelodeon: Odyssey: QVC: TBS Superstatlon: The Weather Channel: Trinity Bcstg. Network: Turner Network TV: USA Cable: VH1.,,,,,$21.50 installation: $16.99 monthly: $1.00 converter: $32.00 additional Installation.,Local live.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.111,,The Movie Channel.,,,,,$9.95 monthly.,,,,,,,,,,,,,113.8 (coaxial): None (fiberoptic). Homes passed: 11.944.,,Steve Dozier Marketing director Tammy Warren.,Medlacom LLC (MSO).,Varies.,,Yes. Available In taped & automated programming. Local sales manager Steve Reeves.,3% of gross.,,Sclentifte-Atlanta headend: Sclen-tlf ic-Atlanta amplifiers: Scientific-Atlanta ca-ble: Cable Text character generator: Scientific-Atlanta traps: Scientific-Atlanta satellite antenna: Scientific-Atlanta satellite receivers.,7.342. Special events.,,Steve Dozier Marketing director Tammy Warren.,,1.159,,Cinemax.,,,,,$9.95 monthly.,,,,,,,,,,2.344,,Disney Channel.,,,,,$9.95 monthly.,,,,,,,,,,2.267,,HBO.,,,,,$9.95 monthly.,,,,,,,,,,2.216,,Showtime.,,,,,$9.95 monthly.,,,,,,,,,,2.222,,Flix.,,,,,$2.95 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARLEY,Galaxy Cablevision. Box 1007. Sikeston. MO 63801. Phones: 334-693-2610; 800-365-6988. Fax: 334-693-2291. Web Site: http://www.galaxycable.com. County: Winston. ICA: AL0128. TV Market Ranking: Outside TV Markets. Franchise award date: N.A. Franchise expiration date: June 19. 2004. Began: November 1. 1990. Channel capacity: 25. Channels available but not In use: None.,257,WDBB (F) Bessemer: WBIQ (P). WBRC (F). WIAT (C). WTTO (I). WVTM-TV (N) BInnlngham,WGN-TV (I) Chicago: CNN: Discovery Channel: ESPN: Fox Family Channel: Headline News: National Network: TBS Superstatlon: Turner Classic Movies: Turner Network TV: USA Cable.,,,,,$24.12 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N.A,,Disney Channel: HBO.,34.0 (coaxial). Homes passed: 664.,Galaxy Cablevision (MSO).,Galaxy Cablevision (MSO).,Galaxy Cablevision (MSO).,$7.95 monthly (Disney). $9.95 monthly (HBO).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASHFORD,Galaxy Cablevision. Box 1007. Sikeston. MO 63801. Phones: 334-693-2610; 800-365-6988. Fax: 334-693-2291. Web Site: http://www.galaxycable.com. County: Houston. Also serves Avon. Cowarts. Houston County (portions). Webb. ICA: AL0167. TV Market Ranking: Below 100. Franchise award date: N.A. Franchise expiration date: N.A. Began: N.A. Channel capacity: 62 (not 2-way capable). Channels available but not In use: None.,665,WLTZ (N). WRBL (8). WTVM (A) Columbus: WDHN (A). WTVY (C) Dothan: WDIQ (P) Dozier: WDFX-TV(F)Ozartc,Learning Channel: Turner Classic Movies.,,,,,$35.00 installation: $19.95 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,WGN-TV (I) Chicago: A & E: American Movie Classics: BET: CNBC: CNN: Comedy Central: Discovery Channel: ESPN: Fox Family Channel: Headline News: Lifetime: MTV: National Network: Nickelodeon: Odyssey: QVC: TBS Superstatlon: The Weather Channel: Turner Network TV: USA Cable.,,,,,$11.00 monthly.,,,,,,,,,,N.A,,Cinemax: Disney Channel: HBO.,60.0 (coaxial): 20.0 (fiber optic). Homes passed: 2.184.,Galaxy Cablevision (MSO).,Galaxy Cablevision (MSO).,Galaxy Cablevision (MSO).,$7.00 monthly (Disney). $10.00 monthly (Cinemax or HBO).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASHLAND,Communlcom Services. Box 900. Roanoke. AL 36274. Phone: 334-863-8112. Fax: 334-863-2027. County: Clay. Also serves Llneville. ICA: AL0096. TV Market Ranking: Below 100. Franchise award date: January 1.1984. Franchise expiration date: N.A. Began: April 1.1987. Channel capacity: 35. Channels available but not in use: 23.,NA,WJSU-TV (C) Annlston: WBRC (F). WTTO (I). WVTM-TV (N) Birmingham: WTVM (A) Columbus: WSFA (N) Montgomery-Selma: WCIQ (P) Mount Cheaha State Paric,WGN-TV (I) Chicago: ESPN: Fox Family Channel: TBS Superstatlon.,,,,,$20.00 Installation: $11.00 monthly: $12.50 additional installation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N.A,,HBO.,27.0 (coaxial). Homes passed: 1.300.,,James Cable Partners (MSO).,James Cable Partners (MSO).,$8.00 installation: $10.00 monthly.,,No.,,,Tocom headend: Magnavox amplifiers: Times Fiber cable: Eagle traps: Antenna Technology satellite receivers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASHVILLE,SunTel Communications. Suite B. 3291 Racquet Club Dr. Traverse City. Ml 49684. Phone: 231-932-7113. Fax: 231-932-7491. County: St. Clair Also serves Springville. St. Clair County (portions). Steele. ICA: AL0168. TV Market Ranking: 40 (Ashville. Springville. portions of St. Clair County); Below 100 (portions of St. Clair County. Steele). Franchise award date: N.A. Franchise expiration date: N.A. Began: January 1.1988. Channel capacity: 42. Channels available but not in use: 4.,2111,WJSU-TV (C) Anniston: WABM (U). WBIQ (P). WBRC (F). WIAT (C). WTTO (I). WVTM-TV (N) Birmingham: WPXH (X). WTJP (T) Gadsden,WGN-TV (I) Chicago: American Movie Classics: C-SPAN: C-SPAN 2: CNN: Country Music TV: Discovery Channel: ESPN: Fox Family Channel: Fox News Channel: Fox Sports Net South: Headline News: Home Shopping Networic: MTV: National Network: Nickelodeon: Outdoor Channel: QVC: TBS Superstatlon: TV Guide Channel: The Weather Channel: Turner Network TV: USA Cable: VH1.,,,,,$25.00 Installation: $23.80 monthly: $3.00 converter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,Disney Channel.,,,,,$10.00 installation: $8.00 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,475,,HBO.,,,,,$10.00 installation: $9.00 monthly.,,,,,,,,,,348,,Showtime.,128.0 (coaxial).,,Ray Trice.,SunTel Communications LLC (MSO). Purchased from A. D.,$10.00 Installation: $8.00 monthly.,,,3% of gross.,,,,,Ray Trice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATHENS,Charter Communications. 608 Hwy. 72 W. Athens. AL 35611. Phone: 205-232-3888. Fax: 205-232-7631. Web Site: http:/ /www.chartercom.com. County: Limestone. Also serves Elkmont. Limestone County (portions). ICA: AL0169. TV Market Ranking: 96. Franchise award date: N.A. Franchise expiration date: N.A. Began: October 24.1966. Channel capacity: 40. Channels available but not in use: None.,7862,WAAY-TV (A). WAFF (N). WHIQ (P). WHNT-TV (C). WZDX (F) Huntsville-Decatur: allband FM,A & E: American Movie Classics: BET: C-SPAN: CNBC: Comedy Central: Country Music TV: ESPN: Fox Family Channel: Fox Sports Net South: Home Shopping Network: Learning Channel: Lifetime: MTV: Nickelodeon: QVC: The Weather Channel: Travel Channel: Trinity Bcstg. Network: Turner Network TV: USA Cable: VH1.,,,,,,Automated time-weather. 2001 Edition D-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATHENS,P.C.L. Cable. Box 1328. 310 S. Houston St.. Athens. AL 35612. Phones: 256-232-4009; 256-353-1100. Fax: 256-232-4020. Counties: Limestone & Morgan. Also serves Decatur. ICA: AL0257. TV Market Ranking: 96. Franchise award date: N.A. Franchise expiration date: N.A. Began: January 1.1995. Channel capacity: N.A. Channels available but not In use: N.A.,NA,WTZT-LP (I) Athens: WAAY-TV (A). WAFF (N). WHIQ (P). WHNT-TV (C). WZDX (F) Huntsville-Decatur,WGN-TV (I) Chicago: A & E: American Movie Classics: Animal Planet: BET: BET on Jazz: Bravo: C-SPAN: C-SPAN 2: CNBC: CNN: CNN International: Cartoon Network: Comedy Central: Country Music TV: Court TV: Discovery Channel: Disney Channel: ESPN: ESPN 2: ESPN Classic Sports: EWTN: Food Networic: Fox Family Channel: Fox Sports Net South: Game Show Network: Golf Channel: Goodllfe TV Network: Headline News: History Channel: Home & Garden Television: Home Shopping Network: Learning Channel: Lifetime: MTV: NASA TV: National Network: Nick at Nite's TV Land: Nickelodeon: Outdoor Channel: Outdoor Life Network: QVC: Romance Classics: Scl-FI Channel: Speedvision: TBS Super-station: TV Guide Channel: The Weather Channel: Travel Channel: Trinity Bcstg. Network: Turner Classic Movies: Turner Network TV: USA Cable: VH1: WebMD Television.,,,,,$26.95 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N.A,,Cinemax: HBO: Showtime: The Movie Channel.,,,,,$7.95 monthly (Cinemax. Showtime or TMC). $8.95 monthly (HBO).,,,,,,,,,,,,,,,Bobby White,PCL Cable.,$3.95.,,,,,,,,Mike White.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMORE,Medlacom. 211 S. Main St.. Atmore. AL 36502-2447. Phones: 334-368-2179; 800-239-6600. Fax: 334-368-5728. Web Site: http://www.mediacomilc.com. County: Escambia. ICA: AL0064. TV Market Ranking: Outside TV Markets. Franchise award date: August 7.1972. Franchise expiration date: August 7.2002. Began: July 1.1973. Channel capacity: 39 (not 2-way capable). Channels available but not In use: N.A.,1957,WALA-TV (F). WEAR-TV (A). WEIQ (P). WHBR (I). WJTC (U). WKRG-TV (C). WMPV-TV (T). WPMI (N). WSRE (P) Moblle-Pensacola,WGN-TV (I) Chicago: A & E: BET: C-SPAN: CNBC: CNN: Discovery Channel: ESPN: Fox Family Channel: Home Shopping Network: Lifetime: MTV: National Network: Nickelodeon: Odyssey: QVC: TBS Superstatlon: The Inspirational Network: The Weather Channel: Turner Network TV: USA Cable: VH1.,,,,,$21.50 Installation: $19.01 monthly: $1.75 converter: $21.50 additional installation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N.A,,Cinemax: Disney Channel: HBO: Showtime: The Movie Channel.,58.0 (coaxial). Additional miles planned: 5.0 (coaxial). Homes passed: 2.450. Total homes In franchised area: 2.680.,,Richard Hale,Medlacom LLC (MSO).,$25.00 Installation: $10.45 monthly (each).,,Yes.,,,Jerrokl & Scientific-Atlanta headend: Scientific-Atlanta amplifiers: Trilogy cable: Scientific-Atlanta & Jerrold set top converters: Pico traps: Comtech satellite antenna: Scientific-Atlanta satellite receivers.,,Premium Channels.,Garry Evans.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTALLA,Charter Communications. 303 Main St.. Cedartown. GA 30125. Phone: 770-748-4000. Web Site: http://www.chartercom. com. County: Etowah. Also serves Etowah County. Reece City. Ridgeville. ICA: AL0170. TV Market Ranking: Below 100. Franchise award date: July 1.1966. Franchise expiration date: N.A. Began: August 1.1968. Channel capacity: 39 (not 2-way capable). Channels available but not in use: None.,3042,WJSU-TV (C) Annlston: WTBS (I). WXIA-TV (N) Atlanta: WBRC (F). WIAT (C). WVTM-TV (N) Birmingham: WPXH (X). WTJP (T) Gadsden: WAAY-TV (A) Huntsville-Decatur: WCIQ (P) Mount Cheaha State Paric: allband FM,WGN-TV (I) Chicago: American Movie Classics: BET: Country Music TV: FX: Fox Sports Net South: Home Shopping Network: Lifetime: MTV: Nickelodeon: QVC: Scl-FI Channel: USA Cable: VH1.,,,,,$17.18 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,3038,,,Discovery Channel: ESPN: Fox Family Channel: Headline News.,,,,,$4.44 monthly.,,,,,,,,,,235,,Cinemax.,,,,,$6.00 Installation: $10.95 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,340,,HBO.,,,,,$11.95 monthly.,,,,,,,,,,423,,Showtime.,,,,,$10.95 monthly.,,,,,,,,,,60,,The Movie Channel.,122.0 (coaxial). Homes passed: 4.272.,,Freddy A. Arencibla.,Charter Communications Inc. (MSO). Purchased from Falcon Communications LP. November 12.1999.,$10.95 monthly.,,Yes. Available In satellite distributed. locally originated & taped programming.,1%-3% of gross.,,Scientific-Atlanta headend: Texscan amplifiers: Comm/Scope & Times Fiber cable: Hamlin set top converters: Scl-entiflc-Atlanta satellite antenna.,,,Daryl Bunn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
